rag_place_id,name,province,city,area,address,category,category_main,category_sub,short_description,rating,quality_score,recommended_use,requires_realtime_check,current_images_json,source_url,source,destination_group,official_search_query,image_search_query,wikimedia_search_query,source_page_search_query,notes_for_human_check
AG_0002,Núi Sam,An Giang,An Giang,Núi Sam,"Châu Đốc, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Núi Sam.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Núi Sam Núi Sam An Giang ảnh chính thức du lịch,Núi Sam Núi Sam An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Núi Sam Núi Sam An Giang Wikimedia Commons,Núi Sam Núi Sam An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0006,Tượng Phật nằm núi Sam,An Giang,An Giang,Núi Sam,"Núi Sam, Châu Đốc, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Núi Sam.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Tượng Phật nằm núi Sam Núi Sam An Giang ảnh chính thức du lịch,Tượng Phật nằm núi Sam Núi Sam An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Tượng Phật nằm núi Sam Núi Sam An Giang Wikimedia Commons,Tượng Phật nằm núi Sam Núi Sam An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0007,Đỉnh núi Sam,An Giang,An Giang,Núi Sam,"Châu Đốc, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Núi Sam.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Đỉnh núi Sam Núi Sam An Giang ảnh chính thức du lịch,Đỉnh núi Sam Núi Sam An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Đỉnh núi Sam Núi Sam An Giang Wikimedia Commons,Đỉnh núi Sam Núi Sam An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0008,Cáp treo Núi Sam,An Giang,An Giang,Núi Sam,"Núi Sam, Châu Đốc, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Núi Sam.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Cáp treo Núi Sam Núi Sam An Giang ảnh chính thức du lịch,Cáp treo Núi Sam Núi Sam An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Cáp treo Núi Sam Núi Sam An Giang Wikimedia Commons,Cáp treo Núi Sam Núi Sam An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0015,Rừng tràm Trà Sư,An Giang,An Giang,Tịnh Biên,"Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Rừng tràm Trà Sư Tịnh Biên An Giang ảnh chính thức du lịch,Rừng tràm Trà Sư Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Rừng tràm Trà Sư Tịnh Biên An Giang Wikimedia Commons,Rừng tràm Trà Sư Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0016,Khu du lịch rừng tràm Trà Sư,An Giang,An Giang,Tịnh Biên,"Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Khu du lịch rừng tràm Trà Sư Tịnh Biên An Giang ảnh chính thức du lịch,Khu du lịch rừng tràm Trà Sư Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Khu du lịch rừng tràm Trà Sư Tịnh Biên An Giang Wikimedia Commons,Khu du lịch rừng tràm Trà Sư Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0018,Núi Cấm,An Giang,An Giang,Tịnh Biên,"Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Núi Cấm Tịnh Biên An Giang ảnh chính thức du lịch,Núi Cấm Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Núi Cấm Tịnh Biên An Giang Wikimedia Commons,Núi Cấm Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0019,Khu du lịch Lâm Viên Núi Cấm,An Giang,An Giang,Tịnh Biên,"Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Khu du lịch Lâm Viên Núi Cấm Tịnh Biên An Giang ảnh chính thức du lịch,Khu du lịch Lâm Viên Núi Cấm Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Khu du lịch Lâm Viên Núi Cấm Tịnh Biên An Giang Wikimedia Commons,Khu du lịch Lâm Viên Núi Cấm Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0020,Cáp treo Núi Cấm,An Giang,An Giang,Tịnh Biên,"Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Cáp treo Núi Cấm Tịnh Biên An Giang ảnh chính thức du lịch,Cáp treo Núi Cấm Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Cáp treo Núi Cấm Tịnh Biên An Giang Wikimedia Commons,Cáp treo Núi Cấm Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0023,Hồ Thủy Liêm,An Giang,An Giang,Tịnh Biên,"Núi Cấm, Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Hồ Thủy Liêm Tịnh Biên An Giang ảnh chính thức du lịch,Hồ Thủy Liêm Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Hồ Thủy Liêm Tịnh Biên An Giang Wikimedia Commons,Hồ Thủy Liêm Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0024,Tượng Phật Di Lặc Núi Cấm,An Giang,An Giang,Tịnh Biên,"Núi Cấm, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Tượng Phật Di Lặc Núi Cấm Tịnh Biên An Giang ảnh chính thức du lịch,Tượng Phật Di Lặc Núi Cấm Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Tượng Phật Di Lặc Núi Cấm Tịnh Biên An Giang Wikimedia Commons,Tượng Phật Di Lặc Núi Cấm Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0026,Cửa khẩu Tịnh Biên,An Giang,An Giang,Tịnh Biên,"Tịnh Biên, An Giang",nature,Thiên nhiên,Biển đảo/rừng núi/sinh thái,Điểm điểm tham quan văn hóa tiêu biểu tại Tịnh Biên.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Cửa khẩu Tịnh Biên Tịnh Biên An Giang ảnh chính thức du lịch,Cửa khẩu Tịnh Biên Tịnh Biên An Giang Biển đảo/rừng núi/sinh thái ảnh địa điểm du lịch,Cửa khẩu Tịnh Biên Tịnh Biên An Giang Wikimedia Commons,Cửa khẩu Tịnh Biên Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0027,Núi Két,An Giang,An Giang,Tịnh Biên,"Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Núi Két Tịnh Biên An Giang ảnh chính thức du lịch,Núi Két Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Núi Két Tịnh Biên An Giang Wikimedia Commons,Núi Két Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0028,Sân Tiên Núi Két,An Giang,An Giang,Tịnh Biên,"Núi Két, Tịnh Biên, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tịnh Biên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Sân Tiên Núi Két Tịnh Biên An Giang ảnh chính thức du lịch,Sân Tiên Núi Két Tịnh Biên An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Sân Tiên Núi Két Tịnh Biên An Giang Wikimedia Commons,Sân Tiên Núi Két Tịnh Biên An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0029,Núi Cô Tô,An Giang,An Giang,Tri Tôn,"Tri Tôn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tri Tôn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Núi Cô Tô Tri Tôn An Giang ảnh chính thức du lịch,Núi Cô Tô Tri Tôn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Núi Cô Tô Tri Tôn An Giang Wikimedia Commons,Núi Cô Tô Tri Tôn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0032,Hồ Tà Pạ,An Giang,An Giang,Tri Tôn,"Tri Tôn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tri Tôn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Hồ Tà Pạ Tri Tôn An Giang ảnh chính thức du lịch,Hồ Tà Pạ Tri Tôn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Hồ Tà Pạ Tri Tôn An Giang Wikimedia Commons,Hồ Tà Pạ Tri Tôn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0033,Đồi Tà Pạ,An Giang,An Giang,Tri Tôn,"Tri Tôn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tri Tôn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Đồi Tà Pạ Tri Tôn An Giang ảnh chính thức du lịch,Đồi Tà Pạ Tri Tôn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Đồi Tà Pạ Tri Tôn An Giang Wikimedia Commons,Đồi Tà Pạ Tri Tôn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0035,Cánh đồng Tà Pạ,An Giang,An Giang,Tri Tôn,"Tri Tôn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tri Tôn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Cánh đồng Tà Pạ Tri Tôn An Giang ảnh chính thức du lịch,Cánh đồng Tà Pạ Tri Tôn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Cánh đồng Tà Pạ Tri Tôn An Giang Wikimedia Commons,Cánh đồng Tà Pạ Tri Tôn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0036,Hồ Ô Thum,An Giang,An Giang,Tri Tôn,"Tri Tôn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tri Tôn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Hồ Ô Thum Tri Tôn An Giang ảnh chính thức du lịch,Hồ Ô Thum Tri Tôn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Hồ Ô Thum Tri Tôn An Giang Wikimedia Commons,Hồ Ô Thum Tri Tôn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0037,Hồ Soài So,An Giang,An Giang,Tri Tôn,"Tri Tôn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tri Tôn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Hồ Soài So Tri Tôn An Giang ảnh chính thức du lịch,Hồ Soài So Tri Tôn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Hồ Soài So Tri Tôn An Giang Wikimedia Commons,Hồ Soài So Tri Tôn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0039,Núi Dài Năm Giếng,An Giang,An Giang,Tri Tôn,"Tri Tôn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Tri Tôn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Châu Đốc/Núi Sam/Thất Sơn,Núi Dài Năm Giếng Tri Tôn An Giang ảnh chính thức du lịch,Núi Dài Năm Giếng Tri Tôn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Núi Dài Năm Giếng Tri Tôn An Giang Wikimedia Commons,Núi Dài Năm Giếng Tri Tôn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
AG_0045,Kênh Thoại Hà,An Giang,An Giang,Thoại Sơn,"Thoại Sơn, An Giang",nature,Thiên nhiên,Sông nước/rừng tràm/núi đồng bằng,Điểm sông nước/rừng tràm/núi đồng bằng tiêu biểu tại Thoại Sơn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/34837,Cục Du lịch Quốc gia Việt Nam; Cổng thông tin du lịch An Giang; tổng hợp nguồn công khai,An Giang - Long Xuyên/Óc Eo/cù lao,Kênh Thoại Hà Thoại Sơn An Giang ảnh chính thức du lịch,Kênh Thoại Hà Thoại Sơn An Giang Sông nước/rừng tràm/núi đồng bằng ảnh địa điểm du lịch,Kênh Thoại Hà Thoại Sơn An Giang Wikimedia Commons,Kênh Thoại Hà Thoại Sơn An Giang site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
