place_id,name,province,category_main,category_sub,app_category
BDU_0064,Hồ Phước Hòa,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0059,Hồ Đá Bàn Bình Dương,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0040,Khu di tích Chiến khu Đ,Bình Dương,Văn hóa,Di tích lịch sử/bảo tàng,culture
BDU_0049,Khu di tích Tam Giác Sắt,Bình Dương,Văn hóa,Di tích lịch sử/bảo tàng,culture
BDU_0047,Khu du lịch Cầu Gãy,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0028,Khu du lịch Phương Nam Bình Dương,Bình Dương,Giải trí,Công viên/khu vui chơi/check-in,checkin
BDU_0035,Khu du lịch Thủy Châu,Bình Dương,Giải trí,Công viên/khu vui chơi/check-in,checkin
BDU_0052,Khu du lịch sinh thái Hàn Tam Đẳng,Bình Dương,Giải trí,Công viên/khu vui chơi/check-in,checkin
BDU_0032,Khu du lịch sinh thái Hồ Bình An,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0066,Khu du lịch sinh thái Suối Rạt,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0061,Khu sinh thái Suối Cái,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0055,Làng gốm Tân Phước Khánh,Bình Dương,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BDU_0058,Làng nghề mộc Tân Uyên,Bình Dương,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BDU_0020,Làng sơn mài Tương Bình Hiệp,Bình Dương,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BDU_0050,Làng tre Phú An,Bình Dương,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BDU_0033,Làng đại học Quốc gia TP.HCM khu Dĩ An,Bình Dương,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BDU_0071,Midori Park Bình Dương,Bình Dương,Giải trí,Công viên/khu vui chơi/check-in,checkin
BDU_0009,Miếu Bà Thiên Hậu Thủ Dầu Một,Bình Dương,Tâm linh,Chùa/thiền viện,religious
BDU_0010,Nhà thờ Chánh tòa Phú Cường,Bình Dương,Tâm linh,Công trình tôn giáo/tưởng niệm,religious
BDU_0038,Núi Cậu,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0018,Phố đi bộ Bạch Đằng Bình Dương,Bình Dương,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BDU_0042,Rừng Kiến An,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0060,Rừng Mã Đà phía Bình Dương,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0065,Rừng cao su Phú Giáo,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,religious
BDU_0034,Suối Lồ Ồ Bình Dương,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0043,Suối Trúc,Bình Dương,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BDU_0054,Vườn trái cây Tân Uyên,Bình Dương,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BDU_0048,Địa đạo Tam Giác Sắt,Bình Dương,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BDU_0057,Cù lao Rùa,Bình Dương,Di tích,Điểm tham quan văn hóa,heritage
BDU_0068,Khu đô thị Bàu Bàng,Bình Dương,Di tích,Điểm tham quan văn hóa,heritage
BDU_0015,Nhà cổ Trần Công Vàng,Bình Dương,Di tích,Điểm tham quan văn hóa,heritage
BDU_0014,Nhà cổ Trần Văn Hổ,Bình Dương,Di tích,Điểm tham quan văn hóa,heritage
BDU_0070,Trung tâm Hành chính Bình Dương viewpoint,Bình Dương,Di tích,Điểm tham quan văn hóa,heritage
BDU_0062,Vườn cây ăn trái Bắc Tân Uyên,Bình Dương,Di tích,Điểm tham quan văn hóa,heritage
BP_0020,Chợ Lộc Ninh,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0003,Cáp treo Bà Rá,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0016,Di tích căn cứ Tà Thiết,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0026,Hồ Suối Lam,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0022,Khu bảo tồn văn hóa Sóc Bom Bo,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0015,Khu căn cứ Tà Thiết,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0025,Khu du lịch Trảng cỏ Bù Lạch,Bình Phước,Giải trí,Công viên/khu vui chơi/check-in,checkin
BP_0027,Khu du lịch hồ Suối Lam,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0002,Khu du lịch núi Bà Rá,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0061,Làng S'tiêng Bù Gia Mập,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0006,Miếu Bà Rá,Bình Phước,Tâm linh,Công trình tôn giáo/tưởng niệm,religious
BP_0017,Nhà Giao tế Lộc Ninh,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0001,Núi Bà Rá,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0054,Núi Bà Rá viewpoint,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0009,Rừng Bù Gia Mập,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0018,Sân bay quân sự Lộc Ninh cũ,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0021,Sóc Bom Bo,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0011,Thác Lưu Ly Bù Gia Mập,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0023,Thác Đứng,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0024,Trảng cỏ Bù Lạch,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0064,Vườn cao su Lộc Ninh,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0008,Vườn quốc gia Bù Gia Mập,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0063,Vườn tiêu Lộc Ninh,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0060,Bon Bu Prâng,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0032,Bảo tàng Bình Phước,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0034,Chùa Quang Minh Đồng Xoài,Bình Phước,Tâm linh,Chùa/thiền viện,religious
BP_0045,Chợ Bình Long,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0041,Chợ Bù Đốp,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0052,Chợ Chơn Thành,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0038,Chợ Phú Riềng,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0056,Chợ Phước Long,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0050,Chợ Tân Khai,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0033,Chợ Đồng Xoài,Bình Phước,Văn hóa cộng đồng,Làng nghề/chợ/vườn trái cây,culture
BP_0029,Công viên Đồng Xoài,Bình Phước,Giải trí,Công viên/khu vui chơi/check-in,checkin
BP_0048,Căn cứ Nha Bích,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0037,Di tích Phú Riềng Đỏ,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0043,Di tích chiến thắng An Lộc,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0059,Hồ Bù Lạch,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0055,Hồ Long Thủy Phước Long,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0068,Hồ Rừng Đồng Xoài,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0046,Hồ Sa Cát Bình Long,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0039,Hồ thủy điện Cần Đơn,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0005,Hồ thủy điện Thác Mơ,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0028,Hồ Đồng Xoài,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0051,Khu công viên Chơn Thành,Bình Phước,Giải trí,Công viên/khu vui chơi/check-in,checkin
BP_0053,Khu di tích Nha Bích - Chơn Thành,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0049,Khu di tích Tổng kho Long Bình cũ Bình Phước,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0047,Khu di tích chiến thắng Chốt chặn Tàu Ô,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0035,Khu du lịch Mỹ Lệ,Bình Phước,Giải trí,Công viên/khu vui chơi/check-in,checkin
BP_0062,Khu du lịch sinh thái Bom Bo,Bình Phước,Giải trí,Công viên/khu vui chơi/check-in,checkin
BP_0066,Khu du lịch sinh thái Sơn Hà,Bình Phước,Giải trí,Công viên/khu vui chơi/check-in,checkin
BP_0069,Khu tưởng niệm Đồng Xoài,Bình Phước,Tâm linh,Công trình tôn giáo/tưởng niệm,religious
BP_0042,Núi Gió Bình Long,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0067,Suối Đá Đồng Phú,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,religious
BP_0012,Suối Đắk Ca,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0004,Thác Mơ Phước Long,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0058,Thác Pan Toong,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0057,Thác Voi Bình Phước,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0040,Thác số 4 Bù Đốp,Bình Phước,Văn hóa,Di tích lịch sử/bảo tàng,culture
BP_0010,Thác Đắk Mai,Bình Phước,Thiên nhiên,Hồ/rừng/thác/sinh thái,mountain
BP_0044,Tượng đài chiến thắng An Lộc,Bình Phước,Tâm linh,Công trình tôn giáo/tưởng niệm,religious
BP_0007,Tượng đài chiến thắng Phước Long,Bình Phước,Tâm linh,Công trình tôn giáo/tưởng niệm,religious
BP_0031,Tượng đài chiến thắng Đồng Xoài,Bình Phước,Tâm linh,Công trình tôn giáo/tưởng niệm,religious
BP_0014,Cửa khẩu Hoa Lư,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0013,Cửa khẩu Hoàng Diệu,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0019,Kho xăng Lộc Quang,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0030,Quảng trường 23/3 Đồng Xoài,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0036,Vườn điều Phú Riềng,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BP_0065,Đồi chè Phú Riềng,Bình Phước,Di tích,Điểm tham quan văn hóa,heritage
BT_0043,Biển Cổ Thạch,Bình Thuận,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BT_0001,Biển Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0009,Bàu Trắng,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0025,Bãi Rạng Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0034,Bãi đá Kê Gà,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0044,Bãi đá bảy màu Cổ Thạch,Bình Thuận,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BT_0045,Chùa Cổ Thạch,Bình Thuận,Tâm linh,Chùa/thiền viện,religious
BT_0049,Chùa Hang Cổ Thạch,Bình Thuận,Tâm linh,Chùa/thiền viện,religious
BT_0059,Chùa Linh Sơn Phú Quý,Bình Thuận,Tâm linh,Chùa/thiền viện,religious
BT_0077,Chợ Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0068,Chợ Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0012,Cung đường Bàu Trắng,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0069,Cảng Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0066,Cột cờ Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0065,Dốc Phượt Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0064,Hòn Đen Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0033,Hải đăng Kê Gà,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0057,Hải đăng Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0062,Hồ vô cực Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0035,Khu du lịch Tà Cú,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0002,Làng chài Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BT_0024,Lầu Ông Hoàng,Bình Thuận,Văn hóa,Di tích lịch sử/bảo tàng,culture
BT_0032,Mũi Kê Gà,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0036,Núi Tà Cú,Bình Thuận,Tâm linh,Chùa/thiền viện,religious
BT_0027,Sea Links Golf Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0005,Suối Tiên Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0017,Trường Dục Thanh,Bình Thuận,Văn hóa,Di tích lịch sử/bảo tàng,culture
BT_0038,Tượng Phật nằm Tà Cú,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0056,Đảo Phú Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,religious
BT_0003,Đồi cát Bay Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0004,Đồi cát đỏ Mũi Né,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0051,Biển Cam Bình,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0050,Biển La Gi,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0039,Biển Thuận Quý,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0031,Biển Tiến Thành,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0040,Biển Tân Thành,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0013,Biển Đồi Dương,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0061,Bãi Nhỏ - Gành Hang,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0090,Bãi Suối Nước,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0084,Bãi biển Hòa Thắng,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0053,Bãi biển Đồi Dương La Gi,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0007,Bãi đá Ông Địa,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0088,Bãi đá Ông Địa mở rộng,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0019,Bảo tàng Bình Thuận,Bình Thuận,Văn hóa,Di tích lịch sử/bảo tàng,culture
BT_0018,Bảo tàng Hồ Chí Minh chi nhánh Bình Thuận,Bình Thuận,Văn hóa,Di tích lịch sử/bảo tàng,culture
BT_0037,Chùa Linh Sơn Trường Thọ,Bình Thuận,Tâm linh,Chùa/thiền viện,religious
BT_0022,Chợ đêm Phan Thiết,Bình Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
BT_0030,Circus Land Phan Thiết,Bình Thuận,Giải trí,Công viên/khu vui chơi/check-in,checkin
BT_0014,Công viên Đồi Dương,Bình Thuận,Giải trí,Công viên/khu vui chơi/check-in,checkin
BT_0041,Cù Lao Câu,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0067,Dinh Mộ Thầy Nại,Bình Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
BT_0052,Dinh Thầy Thím,Bình Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
BT_0020,Dinh Vạn Thủy Tú,Bình Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
BT_0046,Gành Son,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0006,Hòn Rơm,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0089,Hòn Rơm 2,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0063,Hòn Tranh,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0070,Hồ Biển Lạc,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0074,Hồ Hàm Thuận - Đa Mi,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0072,Khu bảo tồn thiên nhiên Núi Ông,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0091,Khu du lịch Hòn Rơm,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0082,Làng chài Phan Thiết,Bình Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
BT_0079,Làng nghề nước mắm Phan Thiết,Bình Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
BT_0080,Làng nghề thanh long Hàm Thuận Nam,Bình Thuận,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
BT_0026,Lâu đài rượu vang RD,Bình Thuận,Giải trí,Công viên/khu vui chơi/check-in,checkin
BT_0029,NovaWorld Phan Thiết,Bình Thuận,Giải trí,Công viên/khu vui chơi/check-in,checkin
BT_0058,Núi Cao Cát,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0075,Thác 9 tầng Đa Mi,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0071,Thác Bà Tánh Linh,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0073,Thác Reo Đức Linh,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0023,Tháp Po Sah Inư,Bình Thuận,Tâm linh,Đền/tháp/miếu/lăng,religious
BT_0015,Tháp nước Phan Thiết,Bình Thuận,Văn hóa,Di tích lịch sử/bảo tàng,culture
BT_0060,Vịnh Triều Dương,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0042,Đảo Cù Lao Câu,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0047,Đồi cát Bình Thạnh,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0085,Đồi cát Hòa Thắng,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0011,Đồi cát Trinh Nữ,Bình Thuận,Thiên nhiên,Biển đảo/đồi cát/rừng núi/sinh thái,beach
BT_0087,Bàu Bà,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0010,Bàu Sen,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0086,Bàu Ông,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0021,Chợ Phan Thiết,Bình Thuận,Ẩm thực,Chợ/đặc sản,food
BT_0083,Chợ cá Phan Thiết,Bình Thuận,Ẩm thực,Chợ/đặc sản,food
BT_0078,Chợ hải sản Hàm Tiến,Bình Thuận,Ẩm thực,Chợ/đặc sản,food
BT_0054,Coco Beach Camp La Gi,Bình Thuận,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BT_0048,Cánh đồng điện gió Tuy Phong,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0055,Cảng cá La Gi,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0028,Forgotten Land Sand Sculpture Park,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0008,Hàm Tiến Beach,Bình Thuận,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
BT_0016,Sông Cà Ty,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0081,Vườn thanh long Bình Thuận,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BT_0076,Đa Mi viewpoint,Bình Thuận,Di tích,Điểm tham quan văn hóa,heritage
BDI_0013,Bãi Gala Cù Lao Xanh,Bình Định,Thiên nhiên,Biển đảo/rừng/hồ thác/sinh thái,beach
BDI_0012,Bãi Nhỏ Cù Lao Xanh,Bình Định,Thiên nhiên,Biển đảo/rừng/hồ thác/sinh thái,beach
BDI_0043,Bãi biển Trung Lương,Bình Định,Thiên nhiên,Biển đảo/rừng/hồ thác/sinh thái,beach
BDI_0046,Bảo tàng Quang Trung,Bình Định,Văn hóa,Di tích lịch sử/bảo tàng,culture
BDI_0010,Cù Lao Xanh,Bình Định,Thiên nhiên,Biển đảo/rừng/hồ thác/sinh thái,beach
BDI_0002,Eo Gió,Bình Định,Thiên nhiên,Biển đảo/rừng/hồ thác/sinh thái,beach
BDI_0017,Ghềnh Ráng Tiên Sa,Bình Định,Thiên nhiên,Biển đảo/rừng/hồ thác/sinh thái,beach
BDI_0011,Hải đăng Cù Lao Xanh,Bình Định,Thiên nhiên,Biển đảo/rừng/hồ thác/sinh thái,beach
